text,union_name,desig_num,f_num,reason_missing_fnum,source
American Postal Workers Union And Its North Alabama Area Local,"POSTAL WORKERS, AMERICAN, AFL-CIO",,,potentially resolvable,labeled
INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS  LOCAL 2181,MACHINISTS AFL-CIO,2181.0,542713,,labeled
"COMMUNICATIONS WORKERS OF AMERICA, LOCAL 1105",COMMUNICATIONS WORKERS AFL-CIO,1105.0,63917,,labeled
APWU Johnny DeFlores Local 917,"POSTAL WORKERS, AMERICAN, AFL-CIO",917.0,92052.0,,labeled
"LOCAL 741, PLUMBERS UNION",PLUMBERS AFL-CIO,741.0,33491.0,,labeled
"UNITED FOOD AND COMMERCIAL WORKERS, LOCAL 770",FOOD AND COMMERCIAL WKRS,770.0,517385,,labeled
WestConn Area Local American Postal Workers Union,"POSTAL WORKERS, AMERICAN, AFL-CIO",,,potentially resolvable,labeled
"United Government Security Officers of America, Local 166","GOVERNMENT SECURITY OFFICERS, IND",166.0,543011.0,,labeled
UNITED FOOD AND COMMERCIAL WORKERS UNION LOCAL 152 PROFESSIONAL DIVISION,FOOD AND COMMERCIAL WKRS,152.0,543600.0,,labeled
"UNITED STEELWORKERS OF AMERICA, LOCAL 4652, AFL-CIO","STEELWORKERS, AFL-CIO",4652.0,12887.0,,labeled
"BAKERY, CONFECTIONERY, TOBACCO WORKERS AND GRAIN MILLERS INTERNATIONAL UNION, LOCAL 50, AFL-CIO","BAKERY, TOBACCO AND GRAIN AFL-CIO",50.0,26456,,labeled
"LOCAL 51, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",TEAMSTERS,51.0,37873.0,,labeled
"LOCAL 670 , RWDSU, UFCW","RETAIL WHOLESALE, DC, UFCW",670.0,52198.0,,labeled
North Atlantic States Regional Council of Carpenters and its Local 326,CARPENTERS IND,326.0,545703.0,,labeled
LABORERS LOCAL 594,LABORERS,594.0,541897.0,,labeled
"UNITED UNION OF ROOFERS, WATERPROOFERS AND ALLIED WORKERS, LOCAL 162",ROOFERS AFL-CIO,162.0,52588.0,,labeled
"LOCAL 6, HOTEL, RESTUARANT & CLUB EMPLOYEES UNITE-HERE",UNITE HERE,6.0,28501.0,,labeled
"UAW, LOCAL 1231",AUTO WORKERS AFL-CIO,1231.0,30515.0,,labeled
"BAKERY CONFECTIONERY, TOBACCO WORKERS & GRAIN MILLERS INTERNATIONAL UNION, LOCAL 163","BAKERY, TOBACCO AND GRAIN AFL-CIO",163.0,32601.0,,labeled
UNITED STEELWORKERS LOCAL 2175,"STEELWORKERS, AFL-CIO",2175.0,30110.0,,labeled
"International Brotherhood of Electrical Workers, Local No. 1523",ELECTRICAL WORKERS IBEW AFL-CIO,1523.0,67085.0,,labeled
"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL 776",TEAMSTERS,776.0,22656.0,,labeled
LOCAL 377 UNITED SERVICE EMPLOYEES UNION/UFCW,FOOD AND COMMERCIAL WKRS,377.0,12782.0,,labeled
Construction and General Laborers Local 185,LABORERS,185.0,42740.0,,labeled
"FOOD, INDUSTRIAL, AND BEVERAGE WAREHOUSE, DRIVERS, AND CLERICAL EMPLOYEES UNION, TEAMSTERS LOCAL NO.",TEAMSTERS,,,potentially resolvable,labeled
Chicago Teachers Union-ACTS,TEACHERS AFL-CIO,,544895,,labeled
"Electrical Workers IBEW, AFL-CIO, Local 1900 a/w International Brotherhood of Electrical Workers",ELECTRICAL WORKERS IBEW AFL-CIO,1900.0,513835.0,,labeled
"The Pharmacy Guild a/w International Association of Machinists & Aerospace Workers, AFL-CIO",MACHINISTS AFL-CIO,,,potentially resolvable,labeled
"LOCAL 259, UNITED AUTOMOBILE WORKERS, AFL-CIO",AUTO WORKERS AFL-CIO,259.0,38742.0,,labeled
"SEIU United Healthcare Workers-West, CLC",SERVICE EMPLOYEES,,,potentially resolvable,labeled
"GENERAL TEAMSTERS (EXCLUDING MAILERS), STATE OF ARIZONA, LOCAL 104, AN AFFILIATE OF THE INTERNATIONA",TEAMSTERS,104.0,4987.0,,labeled
Teamster Local 528,TEAMSTERS,528.0,62785.0,,labeled
"International Brotherhood of Teamsters, Local 1149",TEAMSTERS,1149.0,17078.0,,labeled
"AMERICAN POSTAL WORKERS UNION, NORTHEAST MASSACHUSETTS AREA, LOCAL 0366, AFL-CIO","POSTAL WORKERS, AMERICAN, AFL-CIO",366.0,92566.0,,labeled
"UNITED GOVERNMENT SECURITY OFFICERS OF AMERICA, INTERNATIONAL UNION, LOCAL 270","GOVERNMENT SECURITY OFFICERS, IND",270.0,544229.0,,labeled
Service Employee International Union,SERVICE EMPLOYEES,,,potentially resolvable,labeled
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 1873",ELECTRICAL WORKERS IBEW AFL-CIO,1873.0,49605.0,,labeled
SHEET METAL WORKERS INTERNATIONAL ASSOCIATION LOCAL NO. 103,"SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",103.0,15681.0,,labeled
"PHOENIX METRO AREA LOCAL 93, AMERICAN POSTAL WORKERS UNION, AFL-CIO","POSTAL WORKERS, AMERICAN, AFL-CIO",93.0,71807.0,,labeled
"OFFICE AND PROFESSIONAL EMPLOYEES INTERNATIONAL UNION, UNITED HEALTHCARE LOCAL 22",OFFICE AND PROFESSIONAL EMPLS AFL-CIO,22.0,542890.0,,labeled
LOCAL 804 INTERNATIONAL BROTHERHOOD OF TEAMSTER,TEAMSTERS,804.0,31841.0,,labeled
"MID-ATLANTIC REGIONAL COUNCIL OF CARPENTERS, UNITED BROTHER OF CARPENTERS AND JOINERS OF AMERICA, LO",CARPENTERS IND,,,potentially resolvable,labeled
"United Food and Commercial Workers Union, Local No. 135, AFL-CIO",FOOD AND COMMERCIAL WKRS,135.0,517319.0,,labeled
APWU Local 7027,"POSTAL WORKERS, AMERICAN, AFL-CIO",7027.0,507223.0,,labeled
MISCELLANEOUS DRIVERS AND WAREHOUSEMEN TEAMSTERS LOCAL 638,TEAMSTERS,638.0,31416.0,,labeled
UNITED STEELWORKERS INTERNATIONAL UNION (USW) AFL-CIO-CLC,"STEELWORKERS, AFL-CIO",,,potentially resolvable,labeled
"International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America (UAW) and its Local No. 1311",AUTO WORKERS AFL-CIO,1311.0,11062.0,,labeled
TEAMSTERS LOCAL 513,TEAMSTERS,513.0,542514.0,,labeled
"Plumbers Local Union, No. 27",PLUMBERS AFL-CIO,27.0,16785.0,,labeled
"LOCAL 1765, INTERNATIONAL LONGSHOREMEN'S ASSOCIATION, AFL-CIO",LONGSHOREMENS ASN AFL-CIO,1765.0,9437.0,,labeled
SEIU-UHW SOUTHERN CALIFORNIA,SERVICE EMPLOYEES,,,potentially resolvable,labeled
"SHEET METAL WORKERS INTERNATIONAL ASSOCIATION, LOCAL NO. 100","SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",100.0,515603,,labeled
SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU) LOCAL 6,SERVICE EMPLOYEES,6.0,19804.0,,labeled
United Food and Commercial Workers 1996,FOOD AND COMMERCIAL WKRS,1996.0,540249.0,,labeled
Graphic Communications Conference/International Brotherhood of Teamsters,PRINTING PACKAGING & PRODUCTION WORKERS UNION OF N,,,potentially resolvable,labeled
LABORERS DISTRICT COUNCIL OF MINNESOTA AND NORTH DAKOTA,LABORERS,,,potentially resolvable,labeled
"Teamsters Local 986, International Brotherhood of Teamsters, Miscellaneous Warehousemen, Drivers and Helpers",TEAMSTERS,986.0,15379.0,,labeled
iatse local 52,STAGE AND PICTURE OPERATORS AFL-CIO,52.0,29299.0,,labeled
"American Postal Workers Union,  Atlanta Metro Area Local 32","POSTAL WORKERS, AMERICAN, AFL-CIO",32.0,92841.0,,labeled
"UNITED STEELWORKERS, AFL- CIO, CLC","STEELWORKERS, AFL-CIO",,,potentially resolvable,labeled
SEIU LOCAL 518,SERVICE EMPLOYEES,518.0,542113.0,,labeled
"Bricklayers and Allied Craftworkers, Local 3 Iowa",BRICKLAYERS AFL-CIO,3.0,526915.0,,labeled
"NATIONAL POSTAL MAIL HANDLERS UNION, LOCAL 304, A DIVISION OF LIUNA, AFL-CIO","POSTAL MAIL HANDLERS, LIUNA",304.0,504847.0,,labeled
"COMMUNICATIONS WORKERS OF AMERICA, LOCAL UNION NO. 3174, AFL-CIO",COMMUNICATIONS WORKERS AFL-CIO,3174.0,66360.0,,labeled
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL UNION 160",ELECTRICAL WORKERS IBEW AFL-CIO,160.0,22522.0,,labeled
"LOCAL 1974, DRYWALL TAPERS & PAINTERS OF GREATER NEW YORK INT'L BROTHERHOOD OF PAINTERS & ALLIED TRA",PAINTERS AFL-CIO,1974.0,70469.0,,labeled
"LABORERS' INTERNATIONAL UNION OF NORTH AMERICA, LOCAL 100",LABORERS,100.0,19802.0,,labeled
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES LOCAL 913,PAINTERS AFL-CIO,913.0,50876.0,,labeled
"LOCAL 4100, COMMUNICATION WORKERS OF AMERICA (CWA), AFL-CIO",COMMUNICATIONS WORKERS AFL-CIO,4100.0,516876.0,,labeled
PAINTERS LOCAL 52,PAINTERS AFL-CIO,52.0,540709.0,,labeled
"UNITED HEALTHCARE WORKERS EAST, MASSACHUSETTS DIVISION, SERVICE EMPLOYEES INTERNATIONAL UNION, LOCAL",SERVICE EMPLOYEES,,,potentially resolvable,labeled
"AFSCME Local 3670, Oregon AFSCME Council 75, AFL-CIO",STATE COUNTY AND MUNI EMPLS AFL-CIO,3670.0,529120.0,,labeled
INTERNATIONAL ASSOCIATION OF HEAT AND FROST INSULATORS AND ALLIED WORKERS  LOCAL UNION NO. 28,INSULATORS AFL-CIO,28.0,18237.0,,labeled
United Steelworkers Local 1259-12,"STEELWORKERS, AFL-CIO",1259.0,19830.0,,labeled
"AFSCME LOCAL COUNCIL 40, LOCAL 1155",STATE COUNTY AND MUNI EMPLS AFL-CIO,1155.0,530798.0,,labeled
"GENERAL TEAMSTERS & FOOD PROCESSING LOCAL 87, IBT",TEAMSTERS,87.0,39861.0,,labeled
"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL 701",TEAMSTERS,701.0,2101.0,,labeled
UNITED FOOD & CCOMMERCIAL WORKERS LOCAL 342,FOOD AND COMMERCIAL WKRS,342.0,,ambiguous,labeled
International Brotherhood Of Electrical Workers Local 768,ELECTRICAL WORKERS IBEW AFL-CIO,768.0,5661.0,,labeled
AMERICAN POSTAL WORKERS UNION PHOENIX METRO,"POSTAL WORKERS, AMERICAN, AFL-CIO",,,potentially resolvable,labeled
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 2222",ELECTRICAL WORKERS IBEW AFL-CIO,2222.0,68568.0,,labeled
International Brotherhood of Electrical Workers Local Union No. 95,ELECTRICAL WORKERS IBEW AFL-CIO,95.0,36266.0,,labeled
"BAKERY, CONFECTIONERY,TOBACCO WORKERS & GRAIN MILLERS LOCAL UNION 57, AFL-CIO-CLC","BAKERY, TOBACCO AND GRAIN AFL-CIO",57.0,9974,,labeled
"Bakery, Confectionery, Tobacco Workers and Grain Millers International Union, AFL-CIO,CLC","BAKERY, TOBACCO AND GRAIN AFL-CIO",,,potentially resolvable,labeled
"UAW, LOCAL 1576",AUTO WORKERS AFL-CIO,1576.0,537324.0,,labeled
"Chauffeurs, Teamsters and Helpers Local Union No. 175, a/w International Brotherhood of Teamsters",TEAMSTERS,175.0,1608.0,,labeled
BCTGM LOCAL 22,"BAKERY, TOBACCO AND GRAIN AFL-CIO",22.0,70251.0,,labeled
"CARPENTERS UNION, LOCAL 223",CARPENTERS IND,223.0,516803.0,,labeled
"Vermont Federation of Nurses and Health Professionals, AFT Vermont Local 5221, AFL-CIO",TEACHERS AFL-CIO,5221.0,543323.0,,labeled
"SERVICE EMPLOYEES INTERNATIONAL UNION, LOCAL1107",SERVICE EMPLOYEES,1107.0,540083.0,,labeled
"Security, Police and Fire Professionals of America (SPFPA), Local 822","SECURITY POLICE, FIRE PROF, IND",822.0,543570.0,,labeled
UNITE HERE ROCHESTER REGIONAL JOINT BOARD - SYRACUSE OFFICE,UNITE HERE,,,potentially resolvable,labeled
Local Joint Executive Board of Las Vegas a/w UNITE HERE International,UNITE HERE,,,potentially resolvable,labeled
"UTILITY WORKERS UNION OF AMERICA, SYSTEM LOCAL 537 A/W UTILITY WORKERS UNION OF AMERICA, AFL-CIO",UTILITY WORKERS AFL-CIO,537.0,512374.0,,labeled
"Local 12075, United Steel, Paper and Forestry Rubber, Manufacturing, Energy, Allied Industrial Service Workers International UnionAFL CIO CLC","STEELWORKERS, AFL-CIO",12075.0,35853.0,,labeled
SEIU-UHW-West,SERVICE EMPLOYEES,,,potentially resolvable,labeled
CARPENTERS LOCAL 2212,CARPENTERS IND,2212.0,12684.0,,labeled
"United Food and Commercial Workers Union, Local 75",FOOD AND COMMERCIAL WKRS,75.0,544266.0,,labeled
"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE & AGRICULTURAL IMPLEMENT WORKERS OF AMERICA LOCAL 2324",AUTO WORKERS AFL-CIO,2324.0,529961.0,,labeled
"Sheet Metal, Air, Rail, and Transportation Workers Union, Local 1715","SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",1715.0,3422.0,,labeled
"INTERNATIONAL LONGSHOREMEN ASSOCIATION, LOCAL 1575",LONGSHOREMENS ASN AFL-CIO,1575.0,38545.0,,labeled
"International Union of Painters and Allied Trades, District Counsil 51",PAINTERS AFL-CIO,51.0,9825.0,,labeled
"International Brotherhood of Teamsters (IBT), Teamsters Local Union No. 413, affiliated with the International Brotherhood of Teamsters",TEAMSTERS,413.0,15397.0,,labeled
APWU Raleigh Local,"POSTAL WORKERS, AMERICAN, AFL-CIO",,,potentially resolvable,labeled
UNITED STEELWORKERS LOCAL 670,"STEELWORKERS, AFL-CIO",670.0,36852,,labeled
"AMERICAN POSTAL WORKERS UNION, LOCAL 1078","POSTAL WORKERS, AMERICAN, AFL-CIO",1078.0,507463.0,,labeled
"UNITED FOOD AND COMMERCIAL WORKERS, LOCAL 271",FOOD AND COMMERCIAL WKRS,271.0,36504,,labeled
"United Steelworkers AFL-CIO, Local 681","STEELWORKERS, AFL-CIO",681.0,35393.0,,labeled
United Association of Plumbers & Pipefitters Local Union 295,PLUMBERS AFL-CIO,295.0,39008.0,,labeled
American Postal Workers Union Baton Rouge 174,"POSTAL WORKERS, AMERICAN, AFL-CIO",174.0,507202.0,,labeled
"Teamsters Local No. 348,  Affiliated with the International  Brotherhood of Teamsters",TEAMSTERS,348.0,26316.0,,labeled
"AMALGAMATED TRANSIT WORKERS UNION, LOCAL 1763",TRANSIT UNION AFL-CIO,1763.0,544722.0,,labeled
"APWU AFL-CIO Aurora, CO Local #6315","POSTAL WORKERS, AMERICAN, AFL-CIO",6315.0,71886.0,,labeled
LOCAL 412 UAW,AUTO WORKERS AFL-CIO,412.0,20544.0,,labeled
United Government Security Officers of America Local 245,"GOVERNMENT SECURITY OFFICERS, IND",245.0,545730.0,,labeled
Teamsters Local Union No. 776 a/w International Brotherhood of Teamsters,TEAMSTERS,776.0,22656.0,,labeled
"Office & Professional Employees International Union, Local 53",OFFICE AND PROFESSIONAL EMPLS AFL-CIO,53.0,22382.0,,labeled
IBEW LOCAL 55,ELECTRICAL WORKERS IBEW AFL-CIO,55.0,42156.0,,labeled
"UNITED GOVERNMENT SECURITY OFFICERS OF AMERICA, LOCAL 28","GOVERNMENT SECURITY OFFICERS, IND",28.0,529396.0,,labeled
UNITED GOVERNMENT SECURITY OFFICERS OF AMERICA AND ITS AFFILIATED LOCAL 237 (HOUSTON),"GOVERNMENT SECURITY OFFICERS, IND",237.0,544340.0,,labeled
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS (SMART)","SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",,,potentially resolvable,labeled
United Food & Commercial Workers Local 876,FOOD AND COMMERCIAL WKRS,876.0,39461.0,,labeled
UGSOA 252,"GOVERNMENT SECURITY OFFICERS, IND",252.0,541013.0,,labeled
"INTERNATIONAL UNION OF ELECTRONIC, ELECTRICAL, SALARIED, MACHINE AND FURNITURE WAORKERS, LOCAL 154-1",COMMUNICATIONS WORKERS AFL-CIO,154.0,3605.0,,labeled
"AMERICAN POSTAL WORKERS UNION, AFL-CIO LOCAL 443","POSTAL WORKERS, AMERICAN, AFL-CIO",443.0,71676.0,,labeled
"INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS, AFL-CIO, DL 1, LOCAL LODGE 321",MACHINISTS AFL-CIO,321.0,541564.0,,labeled
American Postal Workers Union 650,"POSTAL WORKERS, AMERICAN, AFL-CIO",650.0,71472.0,,labeled
LOCAL 17 IBEW,ELECTRICAL WORKERS IBEW AFL-CIO,17.0,16740.0,,labeled
"UNITED STEELWORKERS OF AMERICA, LOCAL 14614, AFL-CIO-CLC","STEELWORKERS, AFL-CIO",14614.0,51950.0,,labeled
Connecticut State Employees Association/SEIU Local 2001,SERVICE EMPLOYEES,2001.0,543299.0,,labeled
United Food & Commercial Workers Local #1776KS,FOOD AND COMMERCIAL WKRS,1776.0,45254.0,,labeled
"International Brotherhood of Teamsters, Local 413",TEAMSTERS,413.0,15397.0,,labeled
"AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES, LOCAL 1945",GOVERNMENT EMPLOYEES AFGE AFL-CIO,1945.0,501392.0,,labeled
"UNITE HERE, TEXAS DISTRICT",UNITE HERE,,,potentially resolvable,labeled
"American Postal Workers Union, Local 349","POSTAL WORKERS, AMERICAN, AFL-CIO",349.0,506754.0,,labeled
Security Police Fire Professionals of America (SPFPA),"SECURITY POLICE, FIRE PROF, IND",,1,,labeled
"SOUTHWEST OHIO REGIONAL COUNCIL OF CARPENTERS, UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERI",CARPENTERS IND,,,potentially resolvable,labeled
Golden Lodge Steelworkers Local 1123,"STEELWORKERS, AFL-CIO",1123.0,,ambiguous,labeled
TEAMSTERS LOCAL 812,TEAMSTERS,812.0,1620.0,,labeled
IBEW Local Union 229,ELECTRICAL WORKERS IBEW AFL-CIO,229.0,36043.0,,labeled
"Local 372, International Brotherhood of Teamsters  (IBT)",TEAMSTERS,372.0,21376.0,,labeled
AFSCME Local 2406,STATE COUNTY AND MUNI EMPLS AFL-CIO,2406.0,514838.0,,labeled
"International Brotherhood of Boilermakers, Iron Ship Builders, Blacksmiths, Forgers & Helpers AFL-CIO",BOILERMAKERS AFL-CIO,,,potentially resolvable,labeled
"United Brotherhood of Carpenters & Joiners of America, Local Union 1266",CARPENTERS IND,1266.0,11143.0,,labeled
"Gas Workers Union Local 18007, Utilities Workers of America",UTILITY WORKERS AFL-CIO,18007.0,43131.0,,labeled
"INTERNATIONAL UNION SECURITY, POLICE AND FIRE PROFESSIONALS OF AMERICA (S.P.F.P.A) LOCAL NO. 709","SECURITY POLICE, FIRE PROF, IND",709.0,540429.0,,labeled
MACHINISTS WESTERN TERRITORY,MACHINISTS AFL-CIO,,,potentially resolvable,labeled
"LABORERS' INTERNATIONAL UNION OF NORTH AMERICA, LOCAL 362",LABORERS,362.0,4376.0,,labeled
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL UNION NO. 134 C/O",ELECTRICAL WORKERS IBEW AFL-CIO,134.0,35399.0,,labeled
United Auto Workers District 101,AUTO WORKERS AFL-CIO,101.0,24564.0,,labeled
MACHINISTS DISTRICT LODGE 93,MACHINISTS AFL-CIO,93.0,29591.0,,labeled
AMALGAMATED TRANSIT UNION-LOCAL 1764,TRANSIT UNION AFL-CIO,1764.0,544061.0,,labeled
"OHIO ASSOCIATION OF PUBLIC SCHOOL EMPLOYEES (OAPSE)/AFSCME LOCAL 4, AFL-CIO",STATE COUNTY AND MUNI EMPLS AFL-CIO,4.0,513868.0,,labeled
"SEIU Health Care, Illinois Indiana",SERVICE EMPLOYEES,,,potentially resolvable,labeled
UNITED GOVERNMENT SECURITY OFFICERS OF AMERICA LOCAL 261,"GOVERNMENT SECURITY OFFICERS, IND",261.0,543863.0,,labeled
THE UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING AND PIPE FITTING INDUSTRY OF TH,PLUMBERS AFL-CIO,,,potentially resolvable,labeled
"Laborers' International Union of North America, Local 423 (LIUNA)",LABORERS,423.0,19973.0,,labeled
"BAKERY, CONFECTIONERY & TOBACCO WORKERS UNION,   LOCAL 125","BAKERY, TOBACCO AND GRAIN AFL-CIO",125.0,1654.0,,labeled
"SERVICE EMPLOYEES INTERNATIONAL UNION,  LOCAL 1",SERVICE EMPLOYEES,1.0,23715.0,,labeled
"International Brotherhood of Teamsters, Local 955",TEAMSTERS,955.0,15380.0,,labeled
"Cemetery Workers, Golf Courses and Green Attendants, SEIU Local 265",SERVICE EMPLOYEES,265.0,33181.0,,labeled
"New York Typographical Union, CWA Local 14156",COMMUNICATIONS WORKERS AFL-CIO,14156.0,3105.0,,labeled
"International Brotherhood of Teamsters (""Teamsters"") Local 848",TEAMSTERS,848.0,1429.0,,labeled
International Brotherhood of Teamsters Local No. 341,TEAMSTERS,341.0,31857.0,,labeled
"UNITED FOOD AND COMMERCIAL WORKERS UNION, LOCAL 1428, AFL-CIO, CLC",FOOD AND COMMERCIAL WKRS,1428.0,28808.0,,labeled
"LOCAL 17, UNITED STEEL WORKERS","STEELWORKERS, AFL-CIO",17.0,,ambiguous,labeled
International Alliance of Theatrical Stage Employees Local 30,STAGE AND PICTURE OPERATORS AFL-CIO,30.0,37768,,labeled
"Laborers' International Union of North America, Local Union 324",LABORERS,324.0,42113.0,,labeled
"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE & AGRICULTURAL IMPLEMENT WORKER OF AMERICA, LOCAL 2322",AUTO WORKERS AFL-CIO,2322.0,530043.0,,labeled
Plumbers and Pipefitters UA Local 440,PLUMBERS AFL-CIO,440.0,29139.0,,labeled
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, LOCAAL 800 AFL-CIO",STATE COUNTY AND MUNI EMPLS AFL-CIO,800.0,69669.0,,labeled
"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union,  AFL-CIO, CLC","STEELWORKERS, AFL-CIO",,,potentially resolvable,labeled
SEIU HCII Kansas/Missouri,SERVICE EMPLOYEES,,,potentially resolvable,labeled
"Food, Industrial and Beverage Warehouse, Drivers and Clerical Employees, Teamsters Local 630, International Brotherhood of Teamsters",TEAMSTERS,630.0,34093.0,,labeled
COMMUNICATIONS WORKERS OF AMERICA AFL-CIO CLC,COMMUNICATIONS WORKERS AFL-CIO,,,potentially resolvable,labeled
"LIUNA (Laborers' International Union of North America), AFL-CIO",LABORERS,,,potentially resolvable,labeled
"Laundry, Distribution & Food Service Joint Board","WORKERS UNITED, SEIU",,,potentially resolvable,labeled
United Government Security Officers of America Local 29,"GOVERNMENT SECURITY OFFICERS, IND",29.0,543937.0,,labeled
"Local 707, IBT*",TEAMSTERS,707.0,33570.0,,labeled
"Utility Workers Union of America, Local 126",UTILITY WORKERS AFL-CIO,126.0,21031.0,,labeled
International Association of Machinists and Aerospace Workers Local 774,MACHINISTS AFL-CIO,774.0,23153.0,,labeled
"LOCAL 85, INT'L BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS & HELPER (IBB",BOILERMAKERS AFL-CIO,85.0,13048.0,,labeled
"UNITED AUTOMOBILE, AEROSPACE AND AGRICULTURAL IMPLEMENT WORKERS OF AMERICA (UAW), LOCAL 3520",AUTO WORKERS AFL-CIO,3520.0,542929.0,,labeled
"INT'L ASSOC., OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS 272",IRON WORKERS AFL-CIO,272.0,10100.0,,labeled
"Local Union No. 44, International Association of Sheet Metal, Air, Rail and Transportation Workers Union","SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",44.0,516867.0,,labeled
"The International Brotherhood of Electrical Workers, Local 225",ELECTRICAL WORKERS IBEW AFL-CIO,225.0,544001.0,,labeled
"Teamsters, Chauffeurs, Warehousemen and Helpers, Local  631, affiliated with International Brotherho",TEAMSTERS,631.0,2927.0,,labeled
"International Union, United Automobile, Aerospace and Agricultural Implement Workers of America, Local Union 2192",AUTO WORKERS AFL-CIO,2192.0,517762.0,,labeled
"UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA (UBC), LOCAL UNION 502",CARPENTERS IND,502.0,518147.0,,labeled
"INTERNATIONAL UNION, SECURITY, POLICE AND FIRE PROFESSIONALS OF AMERICA (SPFPA) and its Local Union No. 711","SECURITY POLICE, FIRE PROF, IND",711.0,512614.0,,labeled
LOCAL 459 OPEIU,OFFICE AND PROFESSIONAL EMPLS AFL-CIO,459.0,71162.0,,labeled
SOLOMON SCHECTER DAY SCHOOL TEACHERS ALLIANCE,TEACHERS AFL-CIO,,542973,,labeled
"International Union, United Automobile Aerospace & Agricultural Implement Workers of America, UAW Local 12",AUTO WORKERS AFL-CIO,12.0,7160.0,,labeled
TEAMSTERS LOCAL 495,TEAMSTERS,495.0,22982.0,,labeled
"HEAT AND FROST INSULATORS, LOCAL UNION 41",INSULATORS AFL-CIO,41.0,9737.0,,labeled
"Sheet Metal Workers International Association, Local 312","SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",312.0,15998,,labeled
"INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS, DISTRICT NO. 8",MACHINISTS AFL-CIO,8.0,37215.0,,labeled
UAW Local 1338,AUTO WORKERS AFL-CIO,1338.0,64625.0,,labeled
"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE AND AGRICULTURAL IMPLEMENT WORKERS OF AMERICA (UAW), AFL-CIO, CLC",AUTO WORKERS AFL-CIO,,,potentially resolvable,labeled
"TEAMSTERS, LOCAL 810",TEAMSTERS,810.0,35479.0,,labeled
"Laborers' International Union of North America, Local 368",LABORERS,368.0,42957,,labeled
